method,epsilon,per_class,ssim,psnr,file
distill_dp,0.5,160,0.4476529657840729,7.511006908811599,distill_dp_eps_0.5_k_160.png
distill_dp,0.5,160,0.41980478167533875,7.0189760835628245,distill_dp_eps_0.5_k_160.png
distill_dp,0.5,40,0.6333748698234558,7.453605636159492,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,40,0.6027464270591736,7.651675510141276,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,40,0.3177928924560547,6.732757175807329,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,40,0.6069825887680054,7.542601688331372,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,40,0.613706648349762,7.328273503225578,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,40,0.4624386727809906,6.372303160325158,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,40,0.48951342701911926,9.218976369184528,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,40,0.4809979200363159,7.793420317768231,distill_dp_eps_0.5_k_40.png
distill_dp,0.5,80,0.4103797674179077,7.909556804849314,distill_dp_eps_0.5_k_80.png
distill_dp,0.5,80,0.462081640958786,7.758032292000009,distill_dp_eps_0.5_k_80.png
distill_dp,0.5,80,0.48145613074302673,6.512754552535739,distill_dp_eps_0.5_k_80.png
distill_dp,0.5,80,0.5643126368522644,7.647829504337298,distill_dp_eps_0.5_k_80.png
distill_dp,0.5,80,0.4595685303211212,7.447220387046389,distill_dp_eps_0.5_k_80.png
distill_dp,0.5,80,0.33516979217529297,6.923952257230537,distill_dp_eps_0.5_k_80.png
distill_dp,0.5,80,0.56227046251297,7.610391510669714,distill_dp_eps_0.5_k_80.png
distill_dp,0.5,80,0.6189625263214111,6.889180856850259,distill_dp_eps_0.5_k_80.png
distill_dp,1.0,160,0.4106428623199463,7.852490954981942,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,160,0.4887421429157257,7.657670141090706,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,160,0.6475481390953064,6.317462596590449,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,160,0.5927366614341736,7.385904063427926,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,160,0.39693355560302734,7.020687771842086,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,160,0.649166464805603,6.4210729198858285,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,160,0.6790165305137634,7.479445919215414,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,160,0.6577828526496887,6.875675900004183,distill_dp_eps_1.0_k_160.png
distill_dp,1.0,40,0.41507068276405334,7.844734051391455,distill_dp_eps_1.0_k_40.png
distill_dp,1.0,40,0.46246233582496643,8.157642190776032,distill_dp_eps_1.0_k_40.png
distill_dp,1.0,40,0.39391574263572693,7.655495749817001,distill_dp_eps_1.0_k_40.png
distill_dp,1.0,40,0.6008633971214294,7.5919706667322515,distill_dp_eps_1.0_k_40.png
distill_dp,1.0,40,0.5078206062316895,7.504823344397157,distill_dp_eps_1.0_k_40.png
distill_dp,1.0,40,0.39353981614112854,7.148112211175866,distill_dp_eps_1.0_k_40.png
distill_dp,1.0,40,0.5024272203445435,8.319907997706132,distill_dp_eps_1.0_k_40.png
distill_dp,1.0,40,0.5243955254554749,7.082942284381407,distill_dp_eps_1.0_k_40.png
